Org_Identifier,Org_FormalName,Project_Identifier,Project_Name,Project_QAPPApproved,Project_QAPPApprovalAgency,ProjectAttachment_FileName,ProjectAttachment_FileType,Location_Identifier,Location_Name,Location_Type,Location_Description,Location_State,Location_CountryName,Location_CountyName,Location_CountryCode,Location_StatePostalCode,Location_CountyCode,Location_HUCEightDigitCode,Location_HUCTwelveDigitCode,Location_TribalLandIndicator,Location_TribalLand,Location_Latitude,Location_Longitude,Location_HorzCoordReferenceSystemDatum,Location_LatitudeStandardized,Location_LongitudeStandardized,Location_HorzCoordStandardizedDatum,AlternateLocation_IdentifierCount,Activity_ActivityIdentifier,Activity_ActivityIdentifierUserSupplied,Activity_TypeCode,Activity_Media,Activity_MediaSubdivision,Activity_BottomDepthSamplingComponent,ActivityBiological_AssemblageSampled,ActivityBiological_ToxicityTestType,Activity_ConductingOrganization,Activity_Comment,ActivityLocation_Latitude,ActivityLocation_Longitude,ActivityLocation_HorzCoordReferenceSystemDatum,ActivityLocation_SourceMapScale,ActivityLocation_LatitudeStandardized,ActivityLocation_LongitudeStandardized,ActivityLocation_HorzCoordStandardizedDatum,ActivityLocation_HorzAccuracyMeasure,ActivityLocation_HorzAccuracyMeasureUnit,ActivityLocation_HorizontalAccuracyHorzCollectionMethod,ActivityLocation_Description,Activity_StartDate,Activity_StartTime,Activity_StartTimeZone,Activity_EndDate,Activity_EndTime,Activity_EndTimeZone,Activity_DepthHeightMeasure,Activity_DepthHeightMeasureUnit,Activity_BottomDepthAltitudeReferencePoint,Activity_ActivityRelativeDepth,Activity_TopDepthMeasure,Activity_TopDepthMeasureUnit,Activity_BottomDepthMeasure,Activity_BottomDepthMeasureUnit,SampleCollectionMethod_Identifier,SampleCollectionMethod_IdentifierContext,SampleCollectionMethod_Name,SampleCollectionMethod_QualifierTypeName,SampleCollectionMethod_Description,SampleCollectionMethod_EquipmentName,SampleCollectionMethod_EquipmentComment,SamplePrepMethod_Identifier,SamplePrepMethod_IdentifierContext,SamplePrepMethod_Name,SamplePrepMethod_QualifierType,SamplePrepMethod_Description,SamplePrepMethod_ContainerLabel,SamplePrepMethod_ContainerType,SamplePrepMethod_ContainerColor,SamplePrepMethod_ChemicalPreservativeUsed,SamplePrepMethod_ThermalPreservativeUsed,SamplePrepMethod_TransportStorageDescription,Activity_HydrologicCondition,Activity_HydrologicEvent,ActivityAttachment_FileName,ActivityAttachment_FileType,ActivityAttachment_FileDownload,Result_DataLoggerLine,Result_ResultDetectionCondition,Result_Characteristic,Result_CharacteristicUserSupplied,Result_CASNumber,Result_MethodSpeciation,Result_SampleFraction,ResultBiological_Intent,ResultBiological_IndividualIdentifier,ResultBiological_Taxon,ResultBiological_TaxonUserSupplied,ResultBiological_TaxonUserSuppliedReference,ResultBiological_UnidentifiedSpeciesIdentifier,ResultBiological_SampleTissueAnatomy,ResultBiological_GroupSummaryCount,GroupSummaryWeight_Measure,GroupSummaryWeight_MeasureUnit,ResultDepthHeight_Measure,ResultDepthHeight_MeasureUnit,ResultDepthHeight_AltitudeReferencePoint,ResultDepthHeight_SamplingPointName,ResultDepthHeight_SamplingPointType,ResultDepthHeight_SamplingPointPlaceInSeries,ResultDepthHeight_SamplingPointComment,ResultDepthHeight_RecordIdentifierUserSupplied,Result_MeasureIdentifier,Result_Measure,Result_MeasureUnit,Result_MeasureQualifierCode,Result_MeasureStatusIdentifier,Result_StatisticalBase,Result_StatisticalNValue,Result_MeasureType,Result_WeightBasis,Result_TimeBasis,Result_MeasureTemperatureBasis,Result_MeasureParticleSizeBasis,DataQuality_PrecisionValue,DataQuality_BiasValue,DataQuality_ConfidenceIntervalValue,DataQuality_UpperConfidenceLimitValue,DataQuality_LowerConfidenceLimitValue,DataQuality_ResultComment,DetectionLimit_TypeA,DetectionLimit_MeasureA,DetectionLimit_MeasureUnitA,DetectionLimit_CommentA,DetectionLimit_TypeB,DetectionLimit_MeasureB,DetectionLimit_MeasureUnitB,DetectionLimit_CommentB,LabInfo_LabSampleSplitRatio,LabInfo_LabAccreditationIndicator,LabInfo_LabAccreditationAuthority,LabInfo_TaxonAccreditationIndicator,LabInfo_TaxonAccreditationAuthority,ResultAnalyticalMethod_Identifier,ResultAnalyticalMethod_IdentifierContext,ResultAnalyticalMethod_Name,ResultAnalyticalMethod_QualifierType,ResultAnalyticalMethod_Description,Result_ComparableMethodIdentifier,Result_ComparableMethodIdentifierContext,Result_ComparableMethodModification,LabInfo_Name,LabInfo_AnalysisStartDate,LabInfo_AnalysisStartTime,LabInfo_AnalysisStartTimeZone,LabInfo_AnalysisEndDate,LabInfo_AnalysisEndTime,LabInfo_AnalysisEndTimeZone,LabInfo_LaboratoryComment,LabSamplePrepMethod_Identifier,LabSamplePrepMethod_IdentifierContext,LabSamplePrepMethod_Name,LabSamplePrepMethod_QualifierType,LabSamplePrepMethod_Description,LabSamplePrepMethod_StartDate,LabSamplePrepMethod_StartTime,LabSamplePrepMethod_StartTimeZone,LabSamplePrepMethod_EndDate,LabSamplePrepMethod_EndTime,LabSamplePrepMethod_EndTimeZone,LabSamplePrepMethod_DilutionFactor,ResultAttachment_FileName,ResultAttachment_FileType,ResultAttachment_FileDownload,ProviderName,Result_CharacteristicComparable,Result_CharacteristicGroup,Org_Type,LastChangeDate,USGSpcode,USGSSampleAquifer
USGS,U.S. Geological Survey,"[""USGS"",""GWU2200""]",,,,,,USGS-03378500,"WABASH RIVER AT NEW HARMONY, IN",Stream,,Indiana,United States of America,Posey County,US,IN,,05120113,,,,38.13089124398878,-87.94141452141561,NAD83,38.13089124398878,-87.94141452141561,NAD83,,d72fb517-6f9c-47d3-8ef9-9aa9bb3a23f4,,Sample-Integrated Vertical Profile,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2020-08-24,11:32:00,CST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,pH,"pH, water, unfiltered, field",,,Unfiltered,,,,,,,,,,,,,,,,,,,523a6db7-8c58-4c1f-82fd-5be97fd62b47,8.5,standard units,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,PROBE,USDOI/USGS,"pH, field, electrometric",,"DESCRIPTION: pH, field, electrometric; CITATION(S): U.S. Geological Survey, [variously dated], pH, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.4, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.4",,,,U.S. Geological Survey,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,00400,
USGS,U.S. Geological Survey,"[""USGS"",""000039900""]",,,,,,USGS-05497150,"North Fabius River near Ewing, MO",Stream,,Missouri,United States of America,Lewis County,US,MO,,07110002,071100020404,,,40.0189027777778,-91.6223416666667,NAD83,40.0189027777778,-91.6223416666667,NAD83,,e3aae6ac-569e-4bc9-aefe-fff9cfda76dd,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2013-10-29,14:30:00,CDT,,,,,,,,,,,,40,USDOI/USGS,Multiple verticals,,Depth-integrated: Multiple verticals,"US WBH-96, weighted bottle",,,,,,,,,,,,,"Stable, low stage",Routine sample,,,,,,pH,"pH, water, unfiltered, laboratory",,,Unfiltered,,,,,,,,,,,,,,,,,,,523a7442-9412-4c89-8a2a-a9bdc1af29b7,8.0,standard units,,Accepted,,,Actual,,,,,,,,,,,,,,,Lower Reporting Limit,0.1,standard units,Quantitation limit value of the specified type,,,,,,EL006,USDOI/USGS,"pH, lab, auto glass electrode",,"DESCRIPTION: pH, lab, by automated glass electrode; CITATION(S): Fishman, M.J., and Friedman, L.C., 1989, Methods for determination of inorganic substances in water and fluvial sediments: U.S. Geological Survey Techniques of Water-Resources Investigations, book 5, chap. A1, p. 363-364. | USGS | I-2587-85",,,,"USGS-National Water Quality Lab, Denver, CO",2013-11-04,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,00403,
USGS,U.S. Geological Survey,"[""USGS"",""247600309""]",,,,,,USGS-01534000,"Tunkhannock Creek near Tunkhannock, PA",Stream,,Pennsylvania,United States of America,Wyoming County,US,PA,,02050106,020501061208,,,41.558410075001,-75.8946416803412,NAD83,41.558410075001,-75.8946416803412,NAD83,,71280505-cc86-4400-8b13-2b84c6bc0176,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2010-11-09,12:00:00,EST,,,,,,,,,,,,40,USDOI/USGS,Multiple verticals,,Depth-integrated: Multiple verticals,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,pH,"pH, water, unfiltered, laboratory",,,Unfiltered,,,,,,,,,,,,,,,,,,,31cf4d13-33e1-496b-94a7-904bb143f500,7.3,standard units,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennsylvania Department of Environmental Protection,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-21,00403,
USGS,U.S. Geological Survey,"[""USGS"",""TMDL-RIBS""]",,,,,,USGS-01341140,REALL CREEK AT MOUTH AT UTICA NY,Stream,,New York,United States of America,Oneida County,US,NY,,02020004,020200040311,,,43.1119444444444,-75.2141666666667,NAD83,43.1119444444444,-75.2141666666667,NAD83,,364518c0-763b-4d7a-a253-015a2a9181fa,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,L-2930103 FED EX LATE DELIVERY,,,,,,,,,,,,2016-10-11,11:00:00,EST,,,,,,,,,,,,15,USDOI/USGS,"EWT, multiple verticals",,"Depth-integrated: 10 or more equal-width verticals, non-isokinetic transit rate limited by velocity (EWT)",US DH-81,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,Not Detected,Lead,"Lead, water, filtered",7439-92-1,,Filtered field and/or lab,,,,,,,,,,,,,,,,,,,54ccdb17-3641-4030-ae19-9b707bf795aa,,,,Accepted,,,Actual,,,,,,,,,,,Censoring Level,83,ug/L,Quantitation limit value associated with a < or > legacy remark code in USGS source data,,,,,,,,,,PL125,USDOI/USGS,"Elements, wf, ICP/OES (USGS-NYL)",,"DESCRIPTION: Elements, filtered water, inductively coupled plasma optical emission spectrometry ICP/OES (USGS-NYL); CITATION(S): USEPA | 200.7 Rev 4.4",,,,"USGS-NY WSC Low Ionic Strength Lab,Troy(formerly Albany)",,,,,,,,,,,,,,,,,,,,,,,USGS,,"Inorganics, Minor, Metals",Federal/US Government,2026-07-20,01049,
USGS,U.S. Geological Survey,"[""USGS"",""NS0000300""]",,,,,,USGS-05102490,"RED RIVER OF THE NORTH AT PEMBINA, ND",Stream,,North Dakota,United States of America,Pembina County,US,ND,,09020311,090203110804,,,48.973611,-97.241389,NAD83,48.973611,-97.241389,NAD83,,3b7b9c41-5aff-4e74-8bf7-4fd2cd6187df,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,tech sample 1/1,,,,,,,,,,,,2010-10-12,09:45:00,CDT,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),US DH-2,,,,,,,,,,,,,Falling stage,Routine sample,,,,,,Turbidity,"Turbidity (nephelometry), monochrome near-infrared (NIR) light-emitting diode (LED) light source (780 nanometers to 900 nanometers), detection angle 87.5 degrees to 92.5 degrees",,,Unfiltered,,,,,,,,,,,,,,,,,,,791d7f3a-84ed-4888-b185-2808ce123ed3,75,FNU,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,TS087,USDOI/USGS,"YSI Environmental, sensor 6136",,"DESCRIPTION: YSI Environmental, sensor model 6136, several multiparameter instruments, FNU; CITATION(S): ISO | 7027",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,63680,
USGS,U.S. Geological Survey,"[""USGS"",""IA NWQN-SW""]",,,,,,USGS-05465500,"Iowa River at Wapello, IA",Stream,,Iowa,United States of America,Louisa County,US,IA,,07080209,070802091104,,,41.1780861111111,-91.1820916666667,NAD83,41.1780861111111,-91.1820916666667,NAD83,,7931a22a-894a-4194-bedb-5f5b01161b54,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,ID-05915A,,,,,,,,,,,,2022-04-13,11:00:00,CDT,,,,,,,,,,,,40,USDOI/USGS,Multiple verticals,,Depth-integrated: Multiple verticals,"US DH-81, Teflon cap and nozzle",,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,pH,"pH, water, unfiltered, field",,,Unfiltered,,,,,,,,,,,,,,,,,,,932c49e9-5d47-45c1-b6b8-992482509baa,8.6,standard units,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-21,00400,
USGS,U.S. Geological Survey,"[""USGS"",""247600309""]",,,,,,USGS-04220350,"Genesee River US Cryder Creek at Genesee, PA",Stream,,Pennsylvania,United States of America,Potter County,US,PA,,04130002,041300020103,,,41.9942342369411,-77.8702758584464,NAD83,41.9942342369411,-77.8702758584464,NAD83,,0727fb8b-109b-4d40-8066-16a83d066683,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2015-09-03,10:00:00,EDT,,,,,,,,,,,,40,USDOI/USGS,Multiple verticals,,Depth-integrated: Multiple verticals,,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,pH,"pH, water, unfiltered, laboratory",,,Unfiltered,,,,,,,,,,,,,,,,,,,791d8454-7446-42ab-a68a-dccecb054cb2,7.7,standard units,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennsylvania Department of Environmental Protection,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,00403,
USGS,U.S. Geological Survey,"[""USGS"",""003KL00""]",,,,,,USGS-11501000,"SPRAGUE RIVER NEAR CHILOQUIN, OR",Stream,,Oregon,United States of America,Klamath County,US,OR,,18010202,180102020715,,,42.5843055555556,-121.848333333333,NAD83,42.5843055555556,-121.848333333333,NAD83,,b5afa75b-c212-492f-8f5a-429c970598de,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2021-09-07,08:09:00,PST,,,,,,,,,,,,40,USDOI/USGS,Multiple verticals,,Depth-integrated: Multiple verticals,"US DH-95, plastic bottle",,,,,,,,,,,,,"Stable, low stage",Routine sample,,,,,,Dissolved oxygen (DO),"Dissolved oxygen (DO), water, unfiltered",7782-44-7,,Unfiltered,,,,,,,,,,,,,,,,,,,523a9d06-8658-4b77-8f3e-45748a07cb57,9.1,mg/L,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,LUMIN,USDOI/USGS,"Diss oxygen, luminescence sensor",,"DESCRIPTION: Dissolved Oxygen, Luminescence Quenching (Luminescence-Based Sensor); CITATION(S): U.S. Geological Survey, [variously dated], Dissolved oxygen, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.2, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. |<--->| Annual Book of ASTM Standards | ASTM | D888-05 |<--->| Thermo Fisher Scientific, 2008, Orion Rugged Dissolved Oxygen (RDO) Optical Dissolved Oxygen Sensor User Guide, revision A, 10-08 https://documents.thermofisher.com/TFS-Assets/LSG/manuals/D15864~.pdf",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,"Inorganics, Major, Non-metals",Federal/US Government,2026-07-21,00300,
USGS,U.S. Geological Survey,"[""USGS"",""NS0000300""]",,,,,,USGS-05085000,"FOREST RIVER AT MINTO, ND",Stream,,North Dakota,United States of America,Walsh County,US,ND,,09020308,090203080503,,,48.286111,-97.369722,NAD83,48.286111,-97.369722,NAD83,,3249503c-b292-4484-a9e4-c55247ae92ec,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2011-08-08,13:15:00,CDT,,,,,,,,,,,,40,USDOI/USGS,Multiple verticals,,Depth-integrated: Multiple verticals,Weighted bottle,,,,,,,,,,,,,"Stable, low stage",Routine sample,,,,,Not Detected,Lead,"Lead, water, filtered",7439-92-1,,Filtered field and/or lab,,,,,,,,,,,,,,,,,,,31cf7023-ca17-4830-bd30-83d0e814048f,,,,Accepted,,,Actual,,,,,,,,,,,Censoring Level,5.00,ug/L,Quantitation limit value associated with a < or > legacy remark code in USGS source data,,,,,,,,,,PLM43,USDOI/USGS,"Metals, wf, ICP-MS",,"DESCRIPTION: Metals, filtered water, Inductively coupled plasma-mass spectrometry; CITATION(S): Faires, L.M., 1993, Methods of analysis by the U.S. Geological Survey National Water Quality Laboratory--Determination of metals in water by inductively coupled plasma-mass spectrometry: U.S. Geological Survey Open-File Report 92-634, 28 p. | USGS | I-2477-92",,,,North Dakota State Health Department Laboratory,,,,,,,,,,,,,,,,,,,,,,,USGS,,"Inorganics, Minor, Metals",Federal/US Government,2026-07-21,01049,
USGS,U.S. Geological Survey,"[""USGS"",""250300370""]",,,,,,USGS-02384750,"CONASAUGA RIVER AT US 76, NEAR DALTON, GA",Stream,,Georgia,United States of America,Whitfield County,US,GA,,03150101,,,,34.783452224192004,-84.87298639556629,NAD83,34.783452224192004,-84.87298639556629,NAD83,,dc2d88bf-2c84-4e9c-aa72-8aaf1c7f915b,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,GAEPD ID: RV_14_4438,,,,,,,,,,,,2020-11-17,08:50:00,EST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),"US WBH-96, weighted bottle",,,,,,,,,,,,,Not determined,Routine sample,,,,,,pH,"pH, water, unfiltered, laboratory",,,Unfiltered,,,,,,,,,,,,,,,,,,,791d8b53-bcd4-4f3c-8358-1486f15817c9,7.5,standard units,,Accepted,,,Actual,,,,,,,,,,,,,,,Lower Reporting Limit,1.0,standard units,Quantitation limit value of the specified type,,,,,,EL008,USDOI/USGS,"pH, wu, lab (Std Methods /DODEC)",,"DESCRIPTION: pH of unfiltered water, laboratory, by electrometry (Standard Methods 4500-H B; DODEC program); CITATION(S): Standard methods for the examination of water and wastewater | STDMETH | 4500-H B",,,,Georgia State Natural Resources Department,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,00403,
USGS,U.S. Geological Survey,"[""USGS"",""GOAP FY21""]",,,,,,USGS-03254520,"LICKING RIVER AT HWY 536 NEAR ALEXANDRIA, KY",Stream,,Kentucky,United States of America,Campbell County,US,KY,,05100101,,,,38.920341703603,-84.4479954924722,NAD83,38.920341703603,-84.4479954924722,NAD83,,a7dc2fd7-f3dc-49e4-b8e4-5f9cbc6776cb,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2021-09-29,09:10:00,EST,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),US DH-2,,,,,,,,,,,,,Falling stage,Routine sample,,,,,,Turbidity,"Turbidity (nephelometry), monochrome near-infrared (NIR) light-emitting diode (LED) light source (780 nanometers to 900 nanometers), detection angle 87.5 degrees to 92.5 degrees",,,Unfiltered,,,,,,,,,,,,,,,,,,,932c4e3f-d207-48c3-b555-95a4dff48f2b,25,FNU,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-21,63680,
USGS,U.S. Geological Survey,"[""NAWQA - National Water-Quality Assessment"",""00CRM5400""]",,,,,,USGS-11447650,SACRAMENTO R A FREEPORT CA,Stream,,California,United States of America,Sacramento County,US,CA,,18020163,180201630701,,,38.4556638888889,-121.501616666667,NAD83,38.4556638888889,-121.501616666667,NAD83,,833af909-acb2-4291-b05d-e954ffe5fc5a,,Sample-Routine,Water,Surface water,,,,USGS - California Water Science Center,"A-2120038 TPCN 100mL each for a total of 300mL Program/Project - SWMSA L-2120038 Received July 30, 2013",,,,,,,,,,,,2013-07-29,12:30:00,PDT,,,,,,,,,,,,10,USDOI/USGS,EWI,,Depth-integrated: Equal-width-increment (EWI),US D-96,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,pH,"pH, water, unfiltered, field",,,Unfiltered,,,,,,,,,,,,,,,,,,,932c5b53-ef23-4706-93fc-c6897f83b4db,7.5,standard units,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,PROBE,USDOI/USGS,"pH, field, electrometric",,"DESCRIPTION: pH, field, electrometric; CITATION(S): U.S. Geological Survey, [variously dated], pH, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.4, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.4",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-21,00400,
USGS,U.S. Geological Survey,"[""USGS"",""250300370""]",,,,,,USGS-02328200,"OCHLOCKONEE RIVER NEAR CALVARY, GA",Stream,,Georgia,United States of America,Grady County,US,GA,,03120003,,,,30.731608730780323,-84.23658201002696,NAD83,30.731608730780323,-84.23658201002696,NAD83,,a2be18d7-0e97-49b1-97e4-475f16c3501f,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2014-02-19,10:05:00,EST,,,,,,,,,,,,70,USDOI/USGS,Grab/dip,,Point / Grab: Grab sample (dip),Weighted bottle,,,,,,,,,,,,,Not determined,Routine sample,,,,,,Dissolved oxygen (DO),"Dissolved oxygen (DO), water, unfiltered",7782-44-7,,Unfiltered,,,,,,,,,,,,,,,,,,,31cf7aaf-4a89-4428-84f5-2bdc13c5880b,8.4,mg/L,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,MEMBR,USDOI/USGS,"Diss oxygen, membrane electrode",,"DESCRIPTION: Dissolved Oxygen, Amperometric (Membrane Electrode Method); CITATION(S): Standard methods for the examination of water and wastewater | STDMETH | 4500-O G",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,"Inorganics, Major, Non-metals",Federal/US Government,2026-07-21,00300,
USGS,U.S. Geological Survey,"[""NAWQA - National Water-Quality Assessment"",""00CRM2200""]",,,,,,USGS-01184000,"CONNECTICUT RIVER AT THOMPSONVILLE, CT",Stream,,Connecticut,United States of America,Capitol Planning Region,US,CT,,01080205,010802050105,,,41.987204616172,-72.6053482565335,NAD83,41.987204616172,-72.6053482565335,NAD83,,b7c9bdc4-5488-43f9-bb99-54939ca3f6e0,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,"A-2040092 Sch: 2431: Filter 1 vol = mL Filter 2 vol = mL Filter 3 vol = mL L-2040092 Received July 19, 2013",,,,,,,,,,,,2013-07-18,09:50:00,EST,,,,,,,,,,,,15,USDOI/USGS,"EWT, multiple verticals",,"Depth-integrated: 10 or more equal-width verticals, non-isokinetic transit rate limited by velocity (EWT)","US DH-95, Teflon bottle",,,,,,,,,,,,,"Stable, normal stage",Regulated flow,,,,,,Dissolved oxygen (DO),"Dissolved oxygen (DO), water, unfiltered",7782-44-7,,Unfiltered,,,,,,,,,,,,,,,,,,,791d9294-44ec-4f7a-a9cc-6e875587d4b3,7.4,mg/L,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,MEMBR,USDOI/USGS,"Diss oxygen, membrane electrode",,"DESCRIPTION: Dissolved Oxygen, Amperometric (Membrane Electrode Method); CITATION(S): Standard methods for the examination of water and wastewater | STDMETH | 4500-O G",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,"Inorganics, Major, Non-metals",Federal/US Government,2026-07-20,00300,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-07049691,White River at Beaver Dam near Eureka Springs,Stream,,Arkansas,United States of America,Carroll County,US,AR,,11010001,110100010803,,,36.4208333333333,-93.8472222222222,NAD83,36.4208333333333,-93.8472222222222,NAD83,,34ac4804-5f71-4a1c-9224-172f475d7e54,,Sample-Routine,Water,Surface water,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,2011-07-12,09:15:00,CDT,,,,,,,,,,,,70,USDOI/USGS,Grab/dip,,Point / Grab: Grab sample (dip),,,,,,,,,,,,,,"Stable, normal stage",Routine sample,,,,,,pH,"pH, water, unfiltered, field",,,Unfiltered,,,,,,,,,,,,,,,,,,,523aacb0-40bf-4096-a24d-8d885a311d58,7.1,standard units,,Accepted,,,Actual,,,,,,,,,,,,,,,,,,,,,,,,PROBE,USDOI/USGS,"pH, field, electrometric",,"DESCRIPTION: pH, field, electrometric; CITATION(S): U.S. Geological Survey, [variously dated], pH, in National field manual for the collection of water-quality data: U.S. Geological Survey Techniques of Water-Resources Investigations, book 9, chap. A6.4, available online at https://www.usgs.gov/mission-areas/water-resources/science/national-field-manual-collection-water-quality-data-nfm. | USGS | NFM 6.4",,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,00400,
USGS,U.S. Geological Survey,"[""USGS""]",,,,,,USGS-14206500,"TUALATIN RIVER AT FARMINGTON,OREG.",Stream,,Oregon,United States of America,Washington County,US,OR,,17090010,170900100404,,,45.4498391762694,-122.951213761155,NAD83,45.4498391762694,-122.951213761155,NAD83,,f1eedce4-53bb-451a-8af1-9aaad7fa23c1,,Sample-Routine,Water,Surface water,,,,"Clean Water Services, Hillsboro, OR",,,,,,,,,,,,,2011-03-01,10:27:00,PST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not determined,Routine sample,,,,,,Turbidity,"Turbidity (ratiometric), broad band (BB) light source (400 nanometers to 680 nanometers), detectors at multiple angles including 60 degrees to 120 degrees",,,Unfiltered,,,,,,,,,,,,,,,,,,,54cd0f29-eac0-4f13-b388-fd3bb9b2b17a,68,NTRU,,Accepted,,,Actual,,,,,,,,,,,,,,,Lower Reporting Limit,0.1,NTRU,Quantitation limit value of the specified type,,,,,,TS100,USDOI/USGS,"HACH, sensor model 2100 N, R-On",,"DESCRIPTION: HACH, sensor model 2100 N (Ratio ON), NTRU; CITATION(S): USEPA | 180.1",,,,"Clean Water Services, Hillsboro, OR",,,,,,,,,,,,,,,,,,,,,,,USGS,,Physical,Federal/US Government,2026-07-20,63676,
